id,puzzle,solution
965,010300708080057003372008104800001000025080030490070601000000000750260009908700000,519324768684157923372698154867431592125986437493572681246819375751263849938745216
966,900000608000026000270005410000000041761000005804050209100500074002871350000009102,945713628318426597276985413529638741761294835834157269183562974492871356657349182
967,090600100014029060650418009060382070080504002070061050900057046708290005506143090,297635184814729563653418729465382971189574632372961458931857246748296315526143897
968,000060000612400058500010006173080000059173000000095000905340107701006000068000530,387569421612437958594812376173684295259173684846295713925348167731956842468721539
969,160389200000605003730002080009040060000260501013000000352000006071000450040501000,164389275298675143735412689529147368487263591613958724352794816971836452846521937
970,070008009000400001500903740800200056005006200090351000300000682020804000968032410,473618529289475361516923748837249156145786293692351874354197682721864935968532417
971,500008090009060003700005004000690032400070001000801400002086059006702040875009000,534218697289467513761935284157694832428573961693821475342186759916752348875349126
972,700090642809430051200607030006000070000049016902710300397100428405083007601074000,753891642869432751214657839136528974578349216942716385397165428425983167681274593
973,008312004290007065007000001930068507720150008810700090403970052570026083162580700,658312974291847365347695821934268517726159438815734296483971652579426183162583749
974,620073084007684501005210000000831692062090800080000145510947030030160750006358410,621573984397684521845219367754831692162495873983726145518947236439162758276358419
975,900035208000700903368001050700300086050109024002007005036900000007813600009576030,971435268245768913368291457794352186653189724182647395836924571527813649419576832
976,397150204426030850008246370810002936035061007000000000500690040000000005070010008,397158264426739851158246379814572936235961487769384512582697143641823795973415628
977,004000563030506207000230009008900405000800010005020038020309600640070002007060001,284791563139546287756238149368917425472853916915624738521389674643175892897462351
978,092480005607132000080750010706500980830000000900040000000000270009060043570000000,192486735657132894384759612746523981835971426921648357468315279219867543573294168
979,023000650680007314010053800046370200200001049801000706379040008162900005008010063,923184657685297314714653892546379281237861549891425736379546128162938475458712963
980,090017008003402700002050090080200060000000842005006309700860905920035080500000007,496317258853492716172658493387249561619573842245186379734861925921735684568924137
981,328000000579001300410095000003570800007060004800900702900813400080400010034059000,328647159579281346416395287643572891297168534851934762962813475785426913134759628
982,040205108816304209520980740004000905902003000157098360400000621005810097091746580,749265138816374259523981746384627915962153874157498362478539621635812497291746583
983,450007000000106730700500002100008597879001400600070001007605009000004608000702004,453827916298146735761593842124368597879251463635479281347685129512934678986712354
984,001080007089001000700920401860090300102000098090008065004000003010056040000009052,521684937489371526736925481865297314142563798397148265954812673213756849678439152
985,706830095000060403342095100951040008008651000003008000107506034060017902000000000,716834295589162473342795186951243768478651329623978541197526834864317952235489617
986,007009000652370000000045000063010209800000104004000080040907800300024507008156090,437289615652371948981645372763418259895762134124593786546937821319824567278156493
987,036407000010008794700001630068000000300800200900004307691000003400080900200946501,836497125512368794749521638168732459374859216925614387691275843457183962283946571
988,407050600130406705000700003010087040004000027370102059040805060058001230001004008,487359612139426785625718493512987346894563127376142859243875961758691234961234578
989,027381000034620010001740830100000200280970105079012068642000790090400500705000084,927381456834625917561749832156834279283976145479512368642158793398467521715293684
990,000030100182054300030019020000500930000403007000872640724086010015047009300000004,649238175182754396537619428478561932261493857953872641724986513815347269396125784
991,350607000200198050790200610004010000903070001025864097039001046400026008000430000,351647982246198753798253614674319825983572461125864397539781246417926538862435179
992,009160500060005189002030760001040000000610048906008000000050003120496005005300401,789164532364275189512839764831947256257613948946528317498751623123496875675382491
993,400300580690708420000002603854000000039007100000030009000570000326184900005903004,412369587693758421587412693854291736239647158761835249948576312326184975175923864
994,089070001042010300610080000207168930068040125100000006306824500470031892800500403,589372641742916358613485279257168934968743125134259786396824517475631892821597463
995,054070600800050490290401030402000800109560000000008149023040901010300000000197320,354972618871653492296481537432719856189564273567238149723845961915326784648197325
996,100905000702041650004072018400700000018500400209000530030009001025610004041000890,183965742792841653564372918456723189318596427279184536837459261925618374641237895
997,000078090520190000040000381000026840006059000080004653804000905250900400300645108,613478592528193764749562381175326849436859217982714653864231975251987436397645128
998,900000028008015409340002010010050090090208007000940532709130254400000061000020783,951674328628315479347892615214753896593268147876941532789136254432587961165429783
999,050109003430000900090400568003200000560000070000001680018940200074602800600000004,856179423432586917197423568783265149561894372249731685318947256974652831625318794
1000,010500032006023701002000059100370008800000270070200900700000000908730100250001367,417589632596423781382167459129376548843915276675248913731652894968734125254891367
